user_id,video_id,event,timestamp,video_duration,device,country,age
166,13,seek,347,858,Mobile,Morocco,29
166,13,pause,525,858,Mobile,Morocco,29
166,13,seek,583,858,Mobile,Morocco,29
166,13,stop,714,858,Mobile,Morocco,29
167,6,play,0,550,Mobile,France,19
167,6,pause,107,550,Mobile,France,19
167,6,pause,370,550,Mobile,France,19
167,6,stop,502,550,Mobile,France,19
168,11,play,0,992,Desktop,Italy,57
168,11,seek,257,992,Desktop,Italy,57
168,11,pause,487,992,Desktop,Italy,57
168,11,seek,769,992,Desktop,Italy,57
168,11,complete,992,992,Desktop,Italy,57
169,15,play,0,904,Desktop,Spain,31
169,15,seek,506,904,Desktop,Spain,31
169,15,pause,618,904,Desktop,Spain,31
169,15,stop,633,904,Desktop,Spain,31
170,13,play,0,858,Desktop,France,53
170,13,pause,229,858,Desktop,France,53
170,13,pause,397,858,Desktop,France,53
170,13,seek,438,858,Desktop,France,53
170,13,stop,514,858,Desktop,France,53
171,18,play,0,330,Mobile,Spain,37
171,18,pause,35,330,Mobile,Spain,37
171,18,stop,188,330,Mobile,Spain,37
172,3,play,0,325,Mobile,Italy,48
172,3,pause,32,325,Mobile,Italy,48
172,3,seek,65,325,Mobile,Italy,48
172,3,stop,190,325,Mobile,Italy,48
173,13,play,0,858,Mobile,Germany,60
173,13,pause,36,858,Mobile,Germany,60
173,13,seek,176,858,Mobile,Germany,60
173,13,seek,343,858,Mobile,Germany,60
173,13,pause,626,858,Mobile,Germany,60
173,13,stop,630,858,Mobile,Germany,60
174,17,play,0,332,Mobile,Italy,48
174,17,pause,216,332,Mobile,Italy,48
174,17,stop,271,332,Mobile,Italy,48
175,17,play,0,332,Tablet,Italy,27
175,17,seek,75,332,Tablet,Italy,27
175,17,seek,176,332,Tablet,Italy,27
175,17,stop,267,332,Tablet,Italy,27
176,5,play,0,581,Tablet,Spain,38
176,5,pause,149,581,Tablet,Spain,38
176,5,stop,531,581,Tablet,Spain,38
177,4,play,0,1059,Mobile,Morocco,27
177,4,seek,528,1059,Mobile,Morocco,27
177,4,pause,573,1059,Mobile,Morocco,27
177,4,pause,676,1059,Mobile,Morocco,27
177,4,stop,797,1059,Mobile,Morocco,27
178,8,play,0,442,Desktop,Germany,35
178,8,complete,442,442,Desktop,Germany,35
179,11,play,0,992,Mobile,Germany,56
179,11,pause,61,992,Mobile,Germany,56
179,11,seek,109,992,Mobile,Germany,56
179,11,pause,360,992,Mobile,Germany,56
179,11,seek,527,992,Mobile,Germany,56
179,11,pause,676,992,Mobile,Germany,56
179,11,stop,691,992,Mobile,Germany,56
180,15,play,0,904,Desktop,Spain,30
180,15,pause,209,904,Desktop,Spain,30
180,15,seek,300,904,Desktop,Spain,30
180,15,pause,560,904,Desktop,Spain,30
180,15,pause,877,904,Desktop,Spain,30
180,15,complete,904,904,Desktop,Spain,30
181,1,play,0,954,Mobile,Morocco,59
181,1,seek,370,954,Mobile,Morocco,59
181,1,pause,538,954,Mobile,Morocco,59
181,1,stop,834,954,Mobile,Morocco,59
182,4,play,0,1059,Mobile,France,39
182,4,pause,282,1059,Mobile,France,39
182,4,pause,552,1059,Mobile,France,39
182,4,stop,612,1059,Mobile,France,39
183,13,play,0,858,Mobile,France,55
183,13,seek,137,858,Mobile,France,55
183,13,stop,459,858,Mobile,France,55
184,10,play,0,404,Desktop,Italy,29
184,10,pause,38,404,Desktop,Italy,29
184,10,stop,341,404,Desktop,Italy,29
185,12,play,0,1058,Desktop,Spain,44
185,12,pause,546,1058,Desktop,Spain,44
185,12,pause,683,1058,Desktop,Spain,44
185,12,stop,746,1058,Desktop,Spain,44
186,6,play,0,550,Desktop,Germany,39
186,6,pause,460,550,Desktop,Germany,39
186,6,stop,491,550,Desktop,Germany,39
187,7,play,0,528,Tablet,Spain,18
187,7,stop,445,528,Tablet,Spain,18
188,10,play,0,404,Mobile,Italy,56
188,10,stop,297,404,Mobile,Italy,56
189,7,play,0,528,Desktop,Germany,19
189,7,seek,62,528,Desktop,Germany,19
189,7,pause,113,528,Desktop,Germany,19
189,7,stop,306,528,Desktop,Germany,19
190,20,play,0,523,Desktop,Italy,21
190,20,pause,62,523,Desktop,Italy,21
190,20,pause,135,523,Desktop,Italy,21
190,20,pause,199,523,Desktop,Italy,21
190,20,stop,233,523,Desktop,Italy,21
191,13,play,0,858,Desktop,Italy,34
191,13,pause,143,858,Desktop,Italy,34
191,13,pause,415,858,Desktop,Italy,34
191,13,pause,519,858,Desktop,Italy,34
191,13,stop,566,858,Desktop,Italy,34
192,7,play,0,528,Mobile,Italy,30
192,7,seek,80,528,Mobile,Italy,30
192,7,pause,238,528,Mobile,Italy,30
192,7,pause,387,528,Mobile,Italy,30
192,7,stop,486,528,Mobile,Italy,30
193,8,play,0,442,Mobile,Spain,34
193,8,pause,49,442,Mobile,Spain,34
193,8,seek,121,442,Mobile,Spain,34
193,8,pause,253,442,Mobile,Spain,34
193,8,stop,350,442,Mobile,Spain,34
194,6,play,0,550,Mobile,Spain,46
194,6,pause,125,550,Mobile,Spain,46
194,6,stop,275,550,Mobile,Spain,46
195,16,play,0,732,Mobile,Morocco,25
195,16,seek,125,732,Mobile,Morocco,25
195,16,stop,574,732,Mobile,Morocco,25
196,5,play,0,581,Mobile,Germany,25
196,5,pause,98,581,Mobile,Germany,25
196,5,stop,480,581,Mobile,Germany,25
197,17,play,0,332,Tablet,Italy,24
197,17,pause,188,332,Tablet,Italy,24
197,17,stop,190,332,Tablet,Italy,24
198,18,play,0,330,Tablet,France,18
198,18,pause,217,330,Tablet,France,18
198,18,stop,257,330,Tablet,France,18
199,11,play,0,992,Desktop,Spain,35
199,11,pause,364,992,Desktop,Spain,35
199,11,pause,410,992,Desktop,Spain,35
199,11,pause,465,992,Desktop,Spain,35
199,11,stop,755,992,Desktop,Spain,35
200,8,play,0,442,Mobile,Spain,53
200,8,pause,189,442,Mobile,Spain,53
200,8,stop,230,442,Mobile,Spain,53
201,8,play,0,442,Desktop,Spain,40
201,8,pause,223,442,Desktop,Spain,40
201,8,stop,363,442,Desktop,Spain,40
202,14,play,0,389,Desktop,Spain,57
202,14,seek,32,389,Desktop,Spain,57
202,14,seek,214,389,Desktop,Spain,57
202,14,pause,255,389,Desktop,Spain,57
202,14,pause,301,389,Desktop,Spain,57
202,14,stop,335,389,Desktop,Spain,57
203,19,play,0,395,Desktop,Germany,47
203,19,pause,114,395,Desktop,Germany,47
203,19,pause,165,395,Desktop,Germany,47
203,19,pause,232,395,Desktop,Germany,47
203,19,complete,381,395,Desktop,Germany,47
204,6,play,0,550,Tablet,Italy,29
204,6,pause,471,550,Tablet,Italy,29
204,6,complete,528,550,Tablet,Italy,29
205,17,play,0,332,Mobile,Italy,38
205,17,seek,152,332,Mobile,Italy,38
205,17,stop,157,332,Mobile,Italy,38
206,10,play,0,404,Tablet,Spain,26
206,10,pause,225,404,Tablet,Spain,26
206,10,stop,227,404,Tablet,Spain,26
207,18,play,0,330,Mobile,Italy,54
207,18,stop,281,330,Mobile,Italy,54
208,1,play,0,954,Tablet,France,19
208,1,pause,44,954,Tablet,France,19
208,1,pause,106,954,Tablet,France,19
208,1,pause,309,954,Tablet,France,19
208,1,stop,813,954,Tablet,France,19
209,10,play,0,404,Tablet,France,42
209,10,pause,177,404,Tablet,France,42
209,10,seek,213,404,Tablet,France,42
209,10,stop,344,404,Tablet,France,42
210,15,play,0,904,Desktop,Spain,55
210,15,seek,173,904,Desktop,Spain,55
210,15,pause,314,904,Desktop,Spain,55
210,15,seek,478,904,Desktop,Spain,55
210,15,complete,904,904,Desktop,Spain,55
211,17,play,0,332,Desktop,Germany,52
211,17,stop,286,332,Desktop,Germany,52
212,1,play,0,954,Desktop,Spain,46
212,1,pause,316,954,Desktop,Spain,46
212,1,pause,390,954,Desktop,Spain,46
212,1,seek,621,954,Desktop,Spain,46
212,1,pause,673,954,Desktop,Spain,46
212,1,seek,699,954,Desktop,Spain,46
212,1,seek,890,954,Desktop,Spain,46
212,1,complete,932,954,Desktop,Spain,46
213,14,play,0,389,Desktop,Morocco,52
213,14,pause,254,389,Desktop,Morocco,52
213,14,pause,344,389,Desktop,Morocco,52
213,14,stop,365,389,Desktop,Morocco,52
214,9,play,0,1054,Tablet,France,54
214,9,pause,301,1054,Tablet,France,54
214,9,pause,533,1054,Tablet,France,54
214,9,pause,661,1054,Tablet,France,54
214,9,pause,835,1054,Tablet,France,54
214,9,stop,927,1054,Tablet,France,54
215,18,play,0,330,Mobile,Morocco,37
215,18,stop,226,330,Mobile,Morocco,37
216,1,play,0,954,Tablet,Italy,27
216,1,pause,27,954,Tablet,Italy,27
216,1,seek,445,954,Tablet,Italy,27
216,1,pause,536,954,Tablet,Italy,27
216,1,pause,672,954,Tablet,Italy,27
216,1,pause,850,954,Tablet,Italy,27
216,1,stop,860,954,Tablet,Italy,27
217,3,play,0,325,Mobile,France,30
217,3,stop,193,325,Mobile,France,30
218,4,play,0,1059,Mobile,Italy,22
218,4,seek,77,1059,Mobile,Italy,22
218,4,seek,425,1059,Mobile,Italy,22
218,4,stop,744,1059,Mobile,Italy,22
219,16,play,0,732,Mobile,Germany,40
219,16,pause,124,732,Mobile,Germany,40
219,16,pause,330,732,Mobile,Germany,40
219,16,seek,384,732,Mobile,Germany,40
219,16,stop,477,732,Mobile,Germany,40
220,1,play,0,954,Tablet,France,55
220,1,seek,114,954,Tablet,France,55
220,1,pause,313,954,Tablet,France,55
220,1,pause,627,954,Tablet,France,55
220,1,stop,731,954,Tablet,France,55
221,20,play,0,523,Tablet,Morocco,50
221,20,seek,216,523,Tablet,Morocco,50
221,20,pause,521,523,Tablet,Morocco,50
221,20,complete,523,523,Tablet,Morocco,50
222,11,play,0,992,Desktop,Italy,58
222,11,stop,373,992,Desktop,Italy,58
223,9,play,0,1054,Mobile,Morocco,51
223,9,pause,248,1054,Mobile,Morocco,51
223,9,pause,324,1054,Mobile,Morocco,51
223,9,seek,439,1054,Mobile,Morocco,51
223,9,seek,801,1054,Mobile,Morocco,51
223,9,pause,909,1054,Mobile,Morocco,51
223,9,stop,935,1054,Mobile,Morocco,51
224,19,play,0,395,Desktop,Morocco,58
224,19,pause,52,395,Desktop,Morocco,58
224,19,pause,108,395,Desktop,Morocco,58
224,19,stop,168,395,Desktop,Morocco,58
225,17,play,0,332,Mobile,Italy,54
225,17,pause,60,332,Mobile,Italy,54
225,17,stop,217,332,Mobile,Italy,54
226,7,play,0,528,Mobile,Italy,48
226,7,pause,167,528,Mobile,Italy,48
226,7,pause,509,528,Mobile,Italy,48
226,7,complete,510,528,Mobile,Italy,48
227,13,play,0,858,Desktop,France,19
227,13,pause,214,858,Desktop,France,19
227,13,pause,322,858,Desktop,France,19
227,13,pause,460,858,Desktop,France,19
227,13,stop,654,858,Desktop,France,19
228,1,play,0,954,Tablet,Germany,51
228,1,pause,501,954,Tablet,Germany,51
228,1,stop,509,954,Tablet,Germany,51
229,8,play,0,442,Desktop,Spain,56
229,8,seek,112,442,Desktop,Spain,56
229,8,stop,268,442,Desktop,Spain,56
230,7,play,0,528,Tablet,Spain,44
230,7,pause,43,528,Tablet,Spain,44
230,7,stop,467,528,Tablet,Spain,44
231,16,play,0,732,Mobile,Spain,54
231,16,seek,316,732,Mobile,Spain,54
231,16,stop,442,732,Mobile,Spain,54
232,20,play,0,523,Tablet,France,28
232,20,pause,136,523,Tablet,France,28
232,20,pause,240,523,Tablet,France,28
232,20,pause,332,523,Tablet,France,28
232,20,stop,414,523,Tablet,France,28
233,20,play,0,523,Tablet,Italy,36
233,20,seek,160,523,Tablet,Italy,36
233,20,seek,360,523,Tablet,Italy,36
233,20,stop,397,523,Tablet,Italy,36
234,20,play,0,523,Tablet,Italy,32
234,20,seek,59,523,Tablet,Italy,32
234,20,pause,142,523,Tablet,Italy,32
234,20,pause,172,523,Tablet,Italy,32
234,20,stop,324,523,Tablet,Italy,32
235,1,play,0,954,Tablet,France,23
235,1,pause,420,954,Tablet,France,23
235,1,pause,609,954,Tablet,France,23
235,1,complete,954,954,Tablet,France,23
236,8,play,0,442,Mobile,Germany,47
236,8,pause,134,442,Mobile,Germany,47
236,8,stop,387,442,Mobile,Germany,47
237,9,play,0,1054,Desktop,Spain,23
237,9,seek,292,1054,Desktop,Spain,23
237,9,stop,363,1054,Desktop,Spain,23
238,7,play,0,528,Mobile,Morocco,33
238,7,seek,103,528,Mobile,Morocco,33
238,7,stop,415,528,Mobile,Morocco,33
239,18,play,0,330,Desktop,Germany,41
239,18,stop,203,330,Desktop,Germany,41
240,19,play,0,395,Mobile,Germany,29
240,19,pause,297,395,Mobile,Germany,29
240,19,stop,363,395,Mobile,Germany,29
241,6,play,0,550,Mobile,France,51
241,6,pause,69,550,Mobile,France,51
241,6,stop,325,550,Mobile,France,51
242,16,play,0,732,Mobile,Morocco,44
242,16,pause,200,732,Mobile,Morocco,44
242,16,pause,328,732,Mobile,Morocco,44
242,16,seek,464,732,Mobile,Morocco,44
242,16,stop,532,732,Mobile,Morocco,44
243,5,play,0,581,Mobile,France,29
243,5,pause,374,581,Mobile,France,29
243,5,pause,404,581,Mobile,France,29
243,5,stop,494,581,Mobile,France,29
244,4,play,0,1059,Mobile,Spain,34
244,4,pause,180,1059,Mobile,Spain,34
244,4,seek,313,1059,Mobile,Spain,34
244,4,seek,423,1059,Mobile,Spain,34
244,4,stop,977,1059,Mobile,Spain,34
245,3,play,0,325,Desktop,Morocco,39
245,3,stop,165,325,Desktop,Morocco,39
246,9,play,0,1054,Mobile,Spain,55
246,9,seek,99,1054,Mobile,Spain,55
246,9,pause,173,1054,Mobile,Spain,55
246,9,seek,372,1054,Mobile,Spain,55
246,9,pause,398,1054,Mobile,Spain,55
246,9,pause,532,1054,Mobile,Spain,55
246,9,stop,719,1054,Mobile,Spain,55
247,3,play,0,325,Tablet,Germany,37
247,3,pause,100,325,Tablet,Germany,37
247,3,seek,173,325,Tablet,Germany,37
247,3,stop,212,325,Tablet,Germany,37
248,11,play,0,992,Mobile,Germany,52
248,11,pause,127,992,Mobile,Germany,52
248,11,stop,614,992,Mobile,Germany,52
249,14,play,0,389,Mobile,Morocco,37
249,14,pause,20,389,Mobile,Morocco,37
249,14,pause,353,389,Mobile,Morocco,37
249,14,complete,389,389,Mobile,Morocco,37
250,10,play,0,404,Tablet,Morocco,18
250,10,stop,335,404,Tablet,Morocco,18
251,17,play,0,332,Tablet,Spain,36
251,17,stop,165,332,Tablet,Spain,36
252,5,play,0,581,Mobile,France,58
252,5,seek,137,581,Mobile,France,58
252,5,seek,158,581,Mobile,France,58
252,5,pause,212,581,Mobile,France,58
252,5,pause,332,581,Mobile,France,58
252,5,seek,357,581,Mobile,France,58
252,5,seek,408,581,Mobile,France,58
252,5,stop,542,581,Mobile,France,58
253,15,play,0,904,Tablet,France,39
253,15,pause,105,904,Tablet,France,39
253,15,seek,197,904,Tablet,France,39
253,15,seek,532,904,Tablet,France,39
253,15,complete,904,904,Tablet,France,39
254,18,play,0,330,Tablet,France,34
254,18,pause,213,330,Tablet,France,34
254,18,complete,315,330,Tablet,France,34
255,1,play,0,954,Desktop,Italy,48
255,1,seek,142,954,Desktop,Italy,48
255,1,pause,398,954,Desktop,Italy,48
255,1,stop,425,954,Desktop,Italy,48
256,8,play,0,442,Mobile,Italy,59
256,8,pause,177,442,Mobile,Italy,59
256,8,stop,288,442,Mobile,Italy,59
257,18,play,0,330,Mobile,Italy,49
257,18,complete,330,330,Mobile,Italy,49
258,3,play,0,325,Tablet,Morocco,46
258,3,stop,197,325,Tablet,Morocco,46
259,12,play,0,1058,Tablet,Morocco,38
259,12,pause,66,1058,Tablet,Morocco,38
259,12,pause,312,1058,Tablet,Morocco,38
259,12,seek,415,1058,Tablet,Morocco,38
259,12,seek,437,1058,Tablet,Morocco,38
259,12,seek,488,1058,Tablet,Morocco,38
259,12,stop,887,1058,Tablet,Morocco,38
260,3,play,0,325,Mobile,France,41
260,3,stop,294,325,Mobile,France,41
261,3,play,0,325,Mobile,France,31
261,3,pause,53,325,Mobile,France,31
261,3,seek,163,325,Mobile,France,31
261,3,stop,183,325,Mobile,France,31
262,8,play,0,442,Tablet,Morocco,53
262,8,pause,134,442,Tablet,Morocco,53
262,8,stop,326,442,Tablet,Morocco,53
263,6,play,0,550,Desktop,Italy,43
263,6,stop,55,550,Desktop,Italy,43
264,18,play,0,330,Tablet,Germany,40
264,18,stop,179,330,Tablet,Germany,40
265,11,play,0,992,Tablet,Morocco,54
265,11,seek,54,992,Tablet,Morocco,54
265,11,pause,283,992,Tablet,Morocco,54
265,11,pause,363,992,Tablet,Morocco,54
265,11,pause,430,992,Tablet,Morocco,54
265,11,seek,464,992,Tablet,Morocco,54
265,11,pause,504,992,Tablet,Morocco,54
265,11,stop,693,992,Tablet,Morocco,54
266,17,play,0,332,Tablet,Italy,54
266,17,pause,29,332,Tablet,Italy,54
266,17,stop,166,332,Tablet,Italy,54
267,19,play,0,395,Desktop,Morocco,34
267,19,seek,205,395,Desktop,Morocco,34
267,19,complete,395,395,Desktop,Morocco,34
268,19,play,0,395,Desktop,Italy,59
268,19,pause,39,395,Desktop,Italy,59
268,19,stop,183,395,Desktop,Italy,59
269,11,play,0,992,Mobile,Germany,44
269,11,pause,383,992,Mobile,Germany,44
269,11,pause,436,992,Mobile,Germany,44
269,11,seek,564,992,Mobile,Germany,44
269,11,stop,656,992,Mobile,Germany,44
270,15,play,0,904,Tablet,Italy,50
270,15,pause,92,904,Tablet,Italy,50
270,15,pause,184,904,Tablet,Italy,50
270,15,pause,411,904,Tablet,Italy,50
270,15,seek,466,904,Tablet,Italy,50
270,15,pause,645,904,Tablet,Italy,50
270,15,stop,701,904,Tablet,Italy,50
271,14,play,0,389,Mobile,Italy,23
271,14,complete,389,389,Mobile,Italy,23
272,8,play,0,442,Desktop,Spain,27
272,8,pause,93,442,Desktop,Spain,27
272,8,stop,204,442,Desktop,Spain,27
273,10,play,0,404,Desktop,Spain,25
273,10,pause,369,404,Desktop,Spain,25
273,10,complete,396,404,Desktop,Spain,25
274,17,play,0,332,Desktop,Spain,28
274,17,pause,130,332,Desktop,Spain,28
274,17,stop,249,332,Desktop,Spain,28
275,12,play,0,1058,Desktop,France,36
275,12,pause,228,1058,Desktop,France,36
275,12,seek,357,1058,Desktop,France,36
275,12,pause,471,1058,Desktop,France,36
275,12,stop,585,1058,Desktop,France,36
276,6,play,0,550,Desktop,Spain,40
276,6,stop,463,550,Desktop,Spain,40
277,5,play,0,581,Desktop,Germany,51
277,5,seek,306,581,Desktop,Germany,51
277,5,stop,458,581,Desktop,Germany,51
278,5,play,0,581,Mobile,Italy,26
278,5,pause,116,581,Mobile,Italy,26
278,5,pause,346,581,Mobile,Italy,26
278,5,stop,366,581,Mobile,Italy,26
279,5,play,0,581,Tablet,France,38
279,5,seek,402,581,Tablet,France,38
279,5,seek,430,581,Tablet,France,38
279,5,stop,443,581,Tablet,France,38
280,20,play,0,523,Tablet,Spain,56
280,20,pause,177,523,Tablet,Spain,56
280,20,pause,252,523,Tablet,Spain,56
280,20,stop,351,523,Tablet,Spain,56
281,12,play,0,1058,Desktop,Germany,49
281,12,pause,50,1058,Desktop,Germany,49
281,12,seek,351,1058,Desktop,Germany,49
281,12,pause,629,1058,Desktop,Germany,49
281,12,stop,817,1058,Desktop,Germany,49
282,19,play,0,395,Tablet,Italy,51
282,19,pause,131,395,Tablet,Italy,51
282,19,stop,348,395,Tablet,Italy,51
283,18,play,0,330,Mobile,France,53
283,18,seek,299,330,Mobile,France,53
283,18,complete,330,330,Mobile,France,53
284,20,play,0,523,Desktop,Italy,27
284,20,pause,97,523,Desktop,Italy,27
284,20,pause,149,523,Desktop,Italy,27
284,20,stop,262,523,Desktop,Italy,27
285,18,play,0,330,Desktop,Germany,44
285,18,complete,330,330,Desktop,Germany,44
286,6,play,0,550,Tablet,France,23
286,6,stop,197,550,Tablet,France,23
287,17,play,0,332,Tablet,Morocco,42
287,17,seek,124,332,Tablet,Morocco,42
287,17,stop,238,332,Tablet,Morocco,42
288,5,play,0,581,Desktop,France,44
288,5,pause,205,581,Desktop,France,44
288,5,stop,504,581,Desktop,France,44
289,14,play,0,389,Mobile,France,56
289,14,pause,58,389,Mobile,France,56
289,14,seek,288,389,Mobile,France,56
289,14,stop,313,389,Mobile,France,56
290,5,play,0,581,Desktop,Italy,56
290,5,pause,64,581,Desktop,Italy,56
290,5,stop,363,581,Desktop,Italy,56
291,19,play,0,395,Mobile,France,23
291,19,pause,184,395,Mobile,France,23
291,19,stop,279,395,Mobile,France,23
292,4,play,0,1059,Tablet,Spain,39
292,4,pause,145,1059,Tablet,Spain,39
292,4,stop,689,1059,Tablet,Spain,39
293,17,play,0,332,Tablet,Germany,49
293,17,seek,71,332,Tablet,Germany,49
293,17,pause,188,332,Tablet,Germany,49
293,17,stop,209,332,Tablet,Germany,49
294,4,play,0,1059,Tablet,Morocco,57
294,4,pause,312,1059,Tablet,Morocco,57
294,4,pause,730,1059,Tablet,Morocco,57
294,4,stop,974,1059,Tablet,Morocco,57
295,14,play,0,389,Tablet,France,51
295,14,pause,156,389,Tablet,France,51
295,14,stop,319,389,Tablet,France,51
296,12,play,0,1058,Desktop,Morocco,35
296,12,pause,73,1058,Desktop,Morocco,35
296,12,seek,190,1058,Desktop,Morocco,35
296,12,pause,306,1058,Desktop,Morocco,35
296,12,pause,506,1058,Desktop,Morocco,35
296,12,pause,552,1058,Desktop,Morocco,35
296,12,stop,646,1058,Desktop,Morocco,35
297,10,play,0,404,Desktop,Italy,37
297,10,pause,31,404,Desktop,Italy,37
297,10,pause,101,404,Desktop,Italy,37
297,10,seek,304,404,Desktop,Italy,37
297,10,stop,375,404,Desktop,Italy,37
298,17,play,0,332,Mobile,Spain,27
298,17,seek,222,332,Mobile,Spain,27
298,17,stop,269,332,Mobile,Spain,27
299,17,play,0,332,Desktop,France,37
299,17,pause,79,332,Desktop,France,37
299,17,pause,254,332,Desktop,France,37
299,17,stop,302,332,Desktop,France,37
300,10,play,0,404,Desktop,Italy,37
300,10,seek,100,404,Desktop,Italy,37
300,10,pause,240,404,Desktop,Italy,37
300,10,seek,269,404,Desktop,Italy,37
300,10,pause,296,404,Desktop,Italy,37
300,10,stop,353,404,Desktop,Italy,37
301,18,play,0,330,Tablet,France,31
301,18,stop,192,330,Tablet,France,31
302,19,play,0,395,Desktop,Morocco,22
302,19,pause,103,395,Desktop,Morocco,22
302,19,pause,176,395,Desktop,Morocco,22
302,19,pause,199,395,Desktop,Morocco,22
302,19,seek,244,395,Desktop,Morocco,22
302,19,stop,251,395,Desktop,Morocco,22
303,19,play,0,395,Tablet,Germany,57
303,19,seek,114,395,Tablet,Germany,57
303,19,pause,236,395,Tablet,Germany,57
303,19,stop,355,395,Tablet,Germany,57
304,19,play,0,395,Desktop,France,47
304,19,stop,344,395,Desktop,France,47
305,11,play,0,992,Mobile,Germany,49
305,11,pause,21,992,Mobile,Germany,49
305,11,pause,245,992,Mobile,Germany,49
305,11,pause,404,992,Mobile,Germany,49
305,11,seek,578,992,Mobile,Germany,49
305,11,seek,669,992,Mobile,Germany,49
305,11,stop,739,992,Mobile,Germany,49
306,14,play,0,389,Tablet,Spain,52
306,14,stop,300,389,Tablet,Spain,52
307,11,play,0,992,Tablet,France,46
307,11,pause,76,992,Tablet,France,46
307,11,seek,290,992,Tablet,France,46
307,11,pause,466,992,Tablet,France,46
307,11,seek,635,992,Tablet,France,46
307,11,complete,992,992,Tablet,France,46
308,12,play,0,1058,Desktop,Italy,18
308,12,pause,244,1058,Desktop,Italy,18
308,12,pause,341,1058,Desktop,Italy,18
308,12,seek,610,1058,Desktop,Italy,18
308,12,stop,668,1058,Desktop,Italy,18
309,18,play,0,330,Mobile,Spain,44
309,18,pause,132,330,Mobile,Spain,44
309,18,pause,193,330,Mobile,Spain,44
309,18,stop,283,330,Mobile,Spain,44
310,14,play,0,389,Desktop,France,26
310,14,stop,276,389,Desktop,France,26
311,14,play,0,389,Tablet,Morocco,47
311,14,stop,274,389,Tablet,Morocco,47
312,8,play,0,442,Tablet,Italy,35
312,8,pause,310,442,Tablet,Italy,35
312,8,complete,428,442,Tablet,Italy,35
313,9,play,0,1054,Mobile,Italy,23
313,9,pause,200,1054,Mobile,Italy,23
313,9,pause,730,1054,Mobile,Italy,23
313,9,stop,964,1054,Mobile,Italy,23
314,16,play,0,732,Tablet,Morocco,54
314,16,pause,120,732,Tablet,Morocco,54
314,16,pause,171,732,Tablet,Morocco,54
314,16,pause,223,732,Tablet,Morocco,54
314,16,seek,436,732,Tablet,Morocco,54
314,16,seek,626,732,Tablet,Morocco,54
314,16,stop,668,732,Tablet,Morocco,54
315,8,play,0,442,Mobile,Morocco,51
315,8,pause,75,442,Mobile,Morocco,51
315,8,complete,442,442,Mobile,Morocco,51
316,6,play,0,550,Desktop,Italy,40
316,6,seek,114,550,Desktop,Italy,40
316,6,pause,412,550,Desktop,Italy,40
316,6,stop,414,550,Desktop,Italy,40
317,14,play,0,389,Desktop,Spain,46
317,14,pause,119,389,Desktop,Spain,46
317,14,stop,344,389,Desktop,Spain,46
318,11,play,0,992,Mobile,Spain,24
318,11,seek,279,992,Mobile,Spain,24
318,11,pause,444,992,Mobile,Spain,24
318,11,pause,490,992,Mobile,Spain,24
318,11,seek,558,992,Mobile,Spain,24
318,11,pause,618,992,Mobile,Spain,24
318,11,pause,643,992,Mobile,Spain,24
318,11,stop,682,992,Mobile,Spain,24
319,7,play,0,528,Tablet,France,25
319,7,seek,272,528,Tablet,France,25
319,7,pause,389,528,Tablet,France,25
319,7,stop,430,528,Tablet,France,25
320,9,play,0,1054,Mobile,Spain,34
320,9,pause,254,1054,Mobile,Spain,34
320,9,seek,333,1054,Mobile,Spain,34
320,9,seek,378,1054,Mobile,Spain,34
320,9,pause,429,1054,Mobile,Spain,34
320,9,pause,629,1054,Mobile,Spain,34
320,9,stop,763,1054,Mobile,Spain,34
321,16,play,0,732,Desktop,France,20
321,16,stop,563,732,Desktop,France,20
322,16,play,0,732,Desktop,Italy,52
322,16,pause,165,732,Desktop,Italy,52
322,16,pause,226,732,Desktop,Italy,52
322,16,pause,321,732,Desktop,Italy,52
322,16,pause,599,732,Desktop,Italy,52
322,16,stop,636,732,Desktop,Italy,52
323,12,play,0,1058,Mobile,France,58
323,12,pause,76,1058,Mobile,France,58
323,12,pause,198,1058,Mobile,France,58
323,12,pause,397,1058,Mobile,France,58
323,12,pause,486,1058,Mobile,France,58
323,12,seek,513,1058,Mobile,France,58
323,12,stop,620,1058,Mobile,France,58
324,18,play,0,330,Desktop,Italy,32
324,18,pause,79,330,Desktop,Italy,32
324,18,pause,146,330,Desktop,Italy,32
324,18,pause,207,330,Desktop,Italy,32
324,18,complete,330,330,Desktop,Italy,32
325,5,play,0,581,Desktop,Morocco,58
325,5,stop,318,581,Desktop,Morocco,58
326,20,play,0,523,Desktop,France,30
326,20,stop,265,523,Desktop,France,30
327,18,play,0,330,Desktop,Spain,31
327,18,pause,68,330,Desktop,Spain,31
327,18,complete,323,330,Desktop,Spain,31
328,19,play,0,395,Desktop,Morocco,24
328,19,pause,159,395,Desktop,Morocco,24
328,19,pause,210,395,Desktop,Morocco,24
328,19,seek,230,395,Desktop,Morocco,24
328,19,stop,358,395,Desktop,Morocco,24
329,16,play,0,732,Tablet,Morocco,31
329,16,seek,234,732,Tablet,Morocco,31
329,16,pause,426,732,Tablet,Morocco,31
329,16,seek,461,732,Tablet,Morocco,31
329,16,stop,640,732,Tablet,Morocco,31
330,18,play,0,330,Tablet,Morocco,47
330,18,pause,134,330,Tablet,Morocco,47
330,18,seek,272,330,Tablet,Morocco,47
330,18,stop,288,330,Tablet,Morocco,47
331,2,play,0,414,Desktop,Spain,36
